name,type,category,display_name,visibility,access_mode,description,min,max,inc,enum_values
EventLine0RisingEdge,Integer,EventControl / EventLine0RisingEdgeData,Event Line0 Rising Edge,Expert,RO,Returns the unique identifier of the Line0RisingEdge type of Event.,,,,
EventLine0RisingEdgeFrameID,Integer,EventControl / EventLine0RisingEdgeData,Event Line0 Rising Edge Frame ID,Expert,RO,Returns the unique Identifier of the Frame (or image) that generated the FrameBurstEnd Event.,,,,
EventLine0RisingEdgeTimestamp,Integer,EventControl / EventLine0RisingEdgeData,Event Line0 Rising Edge Timestamp,Expert,RO,Returns the Timestamp of the Line0RisingEdge Event.,,,,
EventOverRun,Integer,EventControl / EventOverRunData,Event Over Run,Expert,RO,Returns the unique identifier of the OverRun type of Event.,,,,
EventOverRunFrameID,Integer,EventControl / EventOverRunData,Event OverOverRunRun Frame ID,Expert,RO,Returns the unique Identifier of the Frame (or image) that generated the FrameBurstEnd Event.,,,,
EventOverRunTimestamp,Integer,EventControl / EventOverRunData,Event Over Run,Expert,RO,Returns the Timestamp of the OverRun Event.,,,,
EventOverTemperature,Integer,EventControl / EventOverTemperatureData,Event Over Temperature,Expert,RO,Returns the unique identifier of the OverTemperature type of Event.,,,,
EventOverTemperatureFrameID,Integer,EventControl / EventOverTemperatureData,Event OverOverTemperatureTemperature Frame ID,Expert,RO,Returns the unique Identifier of the Frame (or image) that generated the FrameBurstEnd Event.,,,,
EventOverTemperatureTimestamp,Integer,EventControl / EventOverTemperatureData,Event Over Temperature,Expert,RO,Returns the Timestamp of the OverTemperature Event.,,,,
EventStreamTransferOverflow,Integer,EventControl / EventStreamTransferOverflowData,Event Stream Transfer Overflow,Expert,RO,Returns the unique identifier of the StreamTransferOverflow type of Event.,,,,
EventStreamTransferOverflowFrameID,Integer,EventControl / EventStreamTransferOverflowData,Event StreamTransferOverflow Frame ID,Expert,RO,Returns the unique Identifier of the Frame (or image) that generated the StreamTransferOverflow Event.,,,,
EventStreamTransferOverflowTimestamp,Integer,EventControl / EventStreamTransferOverflowData,Event Stream Transfer Overflow,Expert,RO,Returns the Timestamp of the StreamTransferOverflow Event.,,,,
EventTest,Integer,EventControl / EventTestData,Event Test,Expert,RO,Returns the unique identifier of the Test type of Event.,,,,
EventTestFrameID,Integer,EventControl / EventTestData,Event Test Frame ID,Expert,RO,Returns the unique Identifier of the Frame (or image) that generated the FrameBurstEnd Event.,,,,
EventTestTimestamp,Integer,EventControl / EventTestData,Event Test,Expert,RO,Returns the Timestamp of the Test Event.,,,,
FileAccessLength,Integer,FileAccessControl,File Access Length(B),Guru,RW,Controls the length of the mapping between the device file storage and the FileAccessBuffer.,FileAccessLengthMinInq_Reg,FileAccessLengthMaxInq_Reg,FileAccessLengthIncInq_Reg,
FileAccessOffset,Integer,FileAccessControl,File Access Offset(B),Guru,RW,Controls the Offset of the mapping between the device file storage and the FileAccessBuffer.,FileAccessOffsetMinInq_Reg,FileAccessOffsetMaxInq_Reg,FileAccessOffsetIncInq_Reg,
FileOpenMode,Enumeration,FileAccessControl,File Open Mode,Guru,RW,Selects the access mode in which a file is opened in the device.,,,,
FileOperationExecute,Command,FileAccessControl,File Operation Execute,Guru,WO,Executes the operation selected by FileOperationSelector on the selected file.,,,,
FileOperationResult,Integer,FileAccessControl,File Operation Result,Guru,RO,Represents the file operation result.,,,,
FileOperationSelector,Enumeration,FileAccessControl,File Operation Selector,Guru,RW,Selects the target operation for the selected file in the device.,,,,
FileOperationStatus,Enumeration,FileAccessControl,File Operation Status,Guru,RO,Represents the file operation execution status.,,,,
FileSelector,Enumeration,FileAccessControl,File Selector,Guru,RW,Selects the target file in the device.,,,,
FileSize,Integer,FileAccessControl,File Size(B),Guru,RO,Represents the size of the selected file in bytes.,,,,
InputSource,Enumeration,FrequencyConverterControl,Input Source,Beginner,RW,Selects the input source.,,,,
Multiplier,Integer,FrequencyConverterControl,Multiplier,Expert,RW,Sets the multiplier value for the multiplier sub-module.,MultiplierMinInq_Reg,MultiplierMaxInq_Reg,MultiplierIncInq_Reg,
PostDivider,Integer,FrequencyConverterControl,PostDivider,Expert,RW,Sets the PostDivider value for the PostDivider sub-module.,PostDividerMinInq_Reg,PostDividerMaxInq_Reg,PostDividerIncInq_Reg,
PreDivider,Integer,FrequencyConverterControl,PreDivider,Expert,RW,Sets the pre-divider value for the pre-divider sub-module.,PreDividerMinInq_Reg,PreDividerMaxInq_Reg,PreDividerIncInq_Reg,
PreventOvertrigger,Boolean,FrequencyConverterControl,Prevent Overtrigger,,,Enables overtriggering protection.,,,,
SignalAlignment,Enumeration,FrequencyConverterControl,Signal Alignment,Beginner,RW,Selects the signal transition relationships between received and generated signals.,,,,
BinningHorizontal,Enumeration,ImageFormatControl,Binning Horizontal,Expert,,Number of Horizontal pixels to combine together.,,,,
BinningSelector,Enumeration,ImageFormatControl,Binning Selector,Expert,RW,Selects which binning engine is controlled by the BinningHorizontal and BinningVertical features.,,,,
BinningVertical,Enumeration,ImageFormatControl,Binning Vertical,Expert,,Number of vertical pixels to combine together.,,,,
DecimationHorizontal,Enumeration,ImageFormatControl,Decimation Horizontal,Expert,,Horizontal sub-sampling of the image.,,,,
DecimationVertical,Enumeration,ImageFormatControl,Decimation Vertical,Expert,,Vertical sub-sampling of the image.,,,,
Deinterlacing,Enumeration,ImageFormatControl,Deinterlacing,Beginner,RW,Controls how the device performs de-interlacing.,,,,
FrameSpecInfo,Boolean,ImageFormatControl,Frame Spec Info,Guru,RW,the frame-specific information.,,,,
FrameSpecInfoSelector,Enumeration,ImageFormatControl,Embedded Image Info Selector,Guru,RW,Selects the frame-specific information.,,,,
HBAbnormalMonitor,Integer,ImageFormatControl,HB Abnormal Monitor,Expert,,"If the compression rate is abnormal, High Bandwidth Abnormal Monitor plus 1.",,,,
HBVersion,StringReg,ImageFormatControl,HB Version,Expert,RO,Version of High Bandwidth Mode.,,,,
Height,Integer,ImageFormatControl,Height,Beginner,RW,Height of the image provided by the device (in pixels).,HeightMin_Int,ROIHeightMax_Int,HeightInc_Int,
HeightMax,Integer,ImageFormatControl,Height Max,Expert,,Maximum height of the image (in pixels).,,,,
ImageCompressionMode,Enumeration,ImageFormatControl,Image Compression Mode,,,Enable a specific image compression mode as the base mode for image transfer.,,,,
ImageCompressionQuality,Integer,ImageFormatControl,Image Compression Quality,Expert,RW,Control the quality of the produced compressed stream.,ImageCompressionQualityMinInq_Reg,ImageCompressionQualityMaxInq_Reg,ImageCompressionQualityIncInq_Reg,
LinePitch,Integer,ImageFormatControl,Line Pitch,Expert,RW,Total number of bytes between 2 successive lines. This feature is used to facilitate alignment of image data.,,,,
OffsetX,Integer,ImageFormatControl,Offset X,Beginner,RW,Vertical offset from the origin to the AOI (in pixels).,0,OffsetXMax_Int,OffsetXInc_Int,
OffsetY,Integer,ImageFormatControl,Offset Y,Beginner,RW,Horizontal offset from the origin to the AOI (in pixels).,0,OffsetYMax_Int,OffsetYInc_Int,
PixelDynamicRangeMax,Integer,ImageFormatControl,Dynamic Range Max,,,Indicates the maximum pixel value transferred from the camera.,,,,
PixelDynamicRangeMin,Integer,ImageFormatControl,Dynamic Range Min,,,Indicates the minimum pixel value transferred from the camera.,,,,
PixelFormat,Enumeration,ImageFormatControl,Pixel Format,,,Format of the pixel data.,,,,
PixelSize,Enumeration,ImageFormatControl,Pixel Size,Expert,,Size of a pixel in bits.,,,,
RegionDestination,Enumeration,ImageFormatControl,Region Destination,Expert,RW,Control the destination of the selected region.,,,,
RegionMode,Enumeration,ImageFormatControl,Region Mode,Beginner,RW,Controls if the selected Region of interest is active and streaming.,,,,
RegionSelector,Enumeration,ImageFormatControl,Region Selector,Beginner,RW,"Selects the Region of interest to control. The RegionSelector feature allows devices that are able to extract multiple regions out of an image, to configure the features of those individual regions independently.",,,,
ReverseScanDirection,Boolean,ImageFormatControl,Reverse Scan Direction,Expert,RW,select scan direction reverse or not.,,,,
ReverseX,Boolean,ImageFormatControl,Reverse X,Expert,RW,Flip horizontally the image sent by the device. The AOI is applied after the flip.,,,,
ReverseY,Boolean,ImageFormatControl,Reverse Y,Expert,RW,Flip vertically the image sent by the device. The Region of interest is applied after the flipping.,,,,
SelectBitRegion,Enumeration,ImageFormatControl,Bit Region Selector,Guru,RW,Selects the Sensor Bit Region of interest. Selects 8-Bits Region from 12 Bits Sensor Region.,,,,
SensorDigitizationTaps,Enumeration,ImageFormatControl,Sensor Digitization Taps,Expert,RW,Number of digitized samples outputted simultaneously by the camera A/D conversion stage.,,,,
SensorTaps,Enumeration,ImageFormatControl,Sensor Taps,Expert,RW,Number of taps of the camera sensor.,,,,
TestPattern,Enumeration,ImageFormatControl,Test Pattern,Beginner,RW,Selects the type of test pattern that is generated by the device as image source.,,,,
TestPatternGeneratorSelector,Enumeration,ImageFormatControl,Test Pattern Generator Selector,Beginner,RW,Selects which test pattern generator is controlled by the TestPattern feature.,,,,
Width,Integer,ImageFormatControl,Width,Beginner,RW,Width of the image provided by the device (in pixels).,WidthMin_Int,ROIWidthMax_Int,WidthInc_Int,
WidthMax,Integer,ImageFormatControl,Width Max,Expert,,Maximum width of the image (in pixels).,,,,
LUTEnable,Boolean,LUTControl,LUT Enable,Expert,,Activates the selected LUT.,,,,
LUTIndex,Integer,LUTControl,LUT Index,Guru,,Control the index (offset) of the coefficient to access in the selected LUT.,LUTIndexMinInq_Reg,LUTIndexMaxInq_Reg,LUTIndexIncInq_Reg,
LUTSelector,Enumeration,LUTControl,LUT Selector,Expert,RW,Selects which LUT to control.,,,,
LUTValue,Integer,LUTControl,LUT Value,Guru,,Returns the Value at entry LUTIndex of the LUT selected by LUTSelector.,LUTValueMinInq_Reg,LUTValueMaxInq_Reg,LUTValueIncInq_Reg,
ActivateShading,Command,ShadingCorrection,Activate Shading,,RW,Activates the selected shading set.,,,,
FPNCEnable,Boolean,ShadingCorrection,FPNC Enable,Guru,,,,,,
LSCCRCEnable,Boolean,ShadingCorrection,LSC CRC Enable,Guru,,Enable the LSC Control,,,,
LSCSTATEnable,Command,ShadingCorrection,LSC STAT Enable,Guru,WO,Statistics generate LSC coefficients.,,,,
NUCEnable,Boolean,ShadingCorrection,NUC Enable,Guru,,Enable the FPNC and PRNUC Control,,,,
PRNUCEnable,Boolean,ShadingCorrection,PRNUC Enable,Guru,,,,,,
PRNUCTargetB,Integer,ShadingCorrection,PRNUC Target B,Guru,RW,Set PRNUC Target B,PRNUCTargetMinInq_Reg,PRNUCTargetMaxInq_Reg,PRNUCTargetIncInq_Reg,
PRNUCTargetEnable,Enumeration,ShadingCorrection,PRNUC Target Enable,Guru,RW,Enable - use PRNUC target R/G/B; DISABLE - use statistical mean value.,,,,
PRNUCTargetG,Integer,ShadingCorrection,PRNUC Target G,Guru,RW,Set PRNUC Target G,PRNUCTargetMinInq_Reg,PRNUCTargetMaxInq_Reg,PRNUCTargetIncInq_Reg,
PRNUCTargetR,Integer,ShadingCorrection,PRNUC Target R,Guru,RW,Set PRNUC Target R,PRNUCTargetMinInq_Reg,PRNUCTargetMaxInq_Reg,PRNUCTargetIncInq_Reg,
ShadingSelector,Enumeration,ShadingCorrection,Shading Selector,Expert,RW,Selects the kind of shading correction.,,,,
TransferAbort,Command,TransferControl,Transfer Abort,Beginner,WO,"Aborts the streaming of data Block(s). The current block transmission will be completed. This feature must be available when the TransferControlMode is set to ""UserControlled.",,,,
TransferBlockCount,Integer,TransferControl,Transfer Block Count,Expert,RW,Specifies the number of data Blocks that the device should stream before stopping. This feature is only active if the TransferOperationMode is set to MultiBlock.,1,,,
TransferControlMode,Enumeration,TransferControl,Transfer Control Selector,Expert,RW,Selects the control method for the transfers.,,,,
TransferOperationMode,Enumeration,TransferControl,Transfer Operation Mode,Expert,RW,Selects the operation mode of the transfer.,,,,
TransferPause,Command,TransferControl,Transfer Pause,Beginner,WO,"Pauses the streaming of data Block(s). Pausing the streaming will immediately suspend the ongoing data transfer 
        even if a block is partially transfered. The device will resume its transmission at the reception of a TransferResume command.",,,,
TransferQueueCurrentBlockCount,Integer,TransferControl,Transfer Queue Current Block Count,Expert,RO,Returns the number of Block(s) currently in the transfer queue.,,TransferQueueMaxBlockCountMax_Reg,,
TransferQueueMaxBlockCount,Integer,TransferControl,Transfer Queue Max Block Count,Expert,RW,Controls the maximum number of data blocks that can be stored in the block queue of the selected stream.,3,TransferQueueMaxBlockCountMax_Reg,,
TransferQueueMode,Enumeration,TransferControl,Transfer Queue Mode,Expert,RW,Specifies the operation mode of the transfer queue.,,,,
TransferQueueOverFlowCount,Integer,TransferControl,Transfer Queue Over Flow Count,Expert,RO,Returns the number of Count(s) Over Flow in the transfer queue.,,,,
TransferResume,Command,TransferControl,Transfer Resume,Beginner,WO,Resumes a data Blocks streaming that was previously paused by a TransferPause command.,,,,
TransferSelector,Enumeration,TransferControl,Transfer Selector,Expert,RW,Selects which stream transfers are currently controlled by the selected Transfer features.,,,,
TransferStart,Command,TransferControl,Transfer Start,Beginner,WO,"Starts the streaming of data blocks out of the device. This feature must be available 
        when the TransferControlMode is set to ""UserControled"". If the TransferStart feature is not writable (locked), 
        the application should not start the transfer and should avoid using the feature until it becomes writable again.",,,,
TransferStop,Command,TransferControl,Transfer Stop,Beginner,WO,"Stops the streaming of data Block(s). The current block transmission will be completed. This feature must be available when the TransferControlMode is set to ""UserControlled.",,,,
GevCCP,Enumeration,TransportLayerControl,GEV CCP,Guru,RW,Controls the device access privilege of an application.,,,,
GevCurrentDefaultGateway,Integer,TransportLayerControl,GEV Current Default Gateway,Beginner,RO,Indicates the default gateway IP address to be used on the given network interface.,,,,
GevCurrentIPAddress,Integer,TransportLayerControl,GEV Current IP Address,Beginner,RO,Current IP address for the given network interface.,,,,
GevCurrentIPConfigurationDHCP,Boolean,TransportLayerControl,GEV Current IP Configuration DHCP,Beginner,RW,Indicates if DHCP IP configuration scheme is activated on the given network interface.,,,,
GevCurrentIPConfigurationLLA,Boolean,TransportLayerControl,GEV Current IP Configuration LLA,Beginner,RO,Indicates if Link Local Address IP configuration scheme is activated on the given network interface.,,,,
GevCurrentIPConfigurationPersistentIP,Boolean,TransportLayerControl,GEV Current IP Configuration Persistent IP,Beginner,RW,Indicates if Persistent IP configuration scheme is activated on the given network interface.,,,,
GevCurrentSubnetMask,Integer,TransportLayerControl,GEV Current Subnet Mask,Beginner,RO,Current subnet mask of the given interface.,,,,
GevDeviceModeCharacterSet,Enumeration,TransportLayerControl,GEV Device Mode Character Set,Guru,RO,Character set used by all the strings of the bootstrap registers.,,,,
GevDeviceModeIsBigEndian,Boolean,TransportLayerControl,GEV Device Mode Is Big Endian,Guru,RO,Endianess of the device registers.,,,,
GevFirstURL,StringReg,TransportLayerControl,GEV First URL,Guru,RO,The first choice of URL for the XML device description file.,,,,
GevGVCPHeartbeatDisable,Boolean,TransportLayerControl,GEV Heartbeat Disable,Expert,RW,Disables the GVCP heartbeat.,,,,
GevGVCPPendingAck,Boolean,TransportLayerControl,Gev GVCPPending ACK,Guru,RW,Enables generation of PENDING_ACK.,,,,
GevGVCPPendingTimeout,Integer,TransportLayerControl,Gev GVCPPending Timeout,Guru,RO,Indicates the longest GVCP command execution time before a device returns a PENDING_ACK.,500,600000,500,
GevGVSPExtendedIDMode,Enumeration,TransportLayerControl,Gev GVSP Extended ID Mode,Expert,RW,Enables the extended IDs mode.,,,,
GevHeartbeatTimeout,Integer,TransportLayerControl,GEV Heartbeat Timeout(ms),Guru,RW,Indicates the current heartbeat timeout in milliseconds.,HeartbeatTimeout_Min,HeartbeatTimeout_Max,,
GevIEEE1588,Boolean,TransportLayerControl,Gev IEEE 1588,Expert,RW,Enables the IEEE 1588 Precision Time Protocol to control the timestamp register.,,,,
GevIEEE1588Status,Enumeration,TransportLayerControl,Gev IEEE 1588 Status,Expert,RO,Provides the status of the IEEE 1588 clock.,,,,
GevInterfaceSelector,Integer,TransportLayerControl,GEV Interface Selector,Beginner,RW,Selects which physical network interface to control.,0,GevInterfaceIndexMax_Int,,
GevLinkSpeed,Integer,TransportLayerControl,GEV Link Speed,Expert,RO,Indicates the speed of transmission negotiated by the given network interface in Mbps.,,,,
GevMACAddress,Integer,TransportLayerControl,GEV MAC Address,Beginner,RO,MAC address of the network interface.,,,,
GevMCDA,Integer,TransportLayerControl,GEV MCDA,Guru,,Controls the destination IP address for the message channel.,,,,
GevMCPHostPort,Integer,TransportLayerControl,GEV MCP Host Port,Guru,RW,Controls the port to which the device must send messages. Setting this value to 0 closes the message channel.,0,65535,,
GevMCRC,Integer,TransportLayerControl,GEV MCRC,Guru,,Controls the number of retransmissions allowed when a message channel message times out.,0,14,,
GevMCSP,Integer,TransportLayerControl,GEV MCSP,Guru,,This feature indicates the source port for the message channel.,,,,
GevMCTT,Integer,TransportLayerControl,GEV MCTT(ms),Guru,,Provides the transmission timeout value in milliseconds.,0,EventMCTTMaxInq_Reg,,
GevMessageChannelCount,Integer,TransportLayerControl,GEV Message Channel Count,Expert,RO,Indicates the number of message channels supported by this device.,,,,
GevNumberOfInterfaces,Integer,TransportLayerControl,GEV Number Of Interfaces,Expert,RO,Indicates the number of physical network interfaces supported by this device.,,,,
GevPAUSEFrameReception,Boolean,TransportLayerControl,GEV PAUSE Frame Reception,Expert,,Controls whether incoming PAUSE Frames are handled on the given logical link.,,,,
GevPersistentDefaultGateway,Integer,TransportLayerControl,GEV Persistent Default Gateway,Beginner,RW,Indicates the persistent default gateway for this network interface. It is only used when the device boots with the Persistent IP configuration scheme.,,,,
GevPersistentIPAddress,Integer,TransportLayerControl,GEV Persistent IP Address,Beginner,RW,Indicates the persistent IP address for this network interface. It is only used when the device boots with the Persistent IP configuration scheme.,,,,
GevPersistentSubnetMask,Integer,TransportLayerControl,GEV Persistent Subnet Mask,Beginner,RW,Indicates the persistent subnet mask associated with the persistent IP address on this network interface. It is only used when the device boots with the Persistent IP configuration scheme.,,,,
GevSCDA,Integer,TransportLayerControl,GEV SCDA,Guru,RW,Indicates the destination IP address for this stream channel.,,,,
GevSCPD,Integer,TransportLayerControl,GEV SCPD,Expert,RW,Indicates the delay (in timestamp counter units) to insert between each packet for this stream channel. This can be used as a crude flow-control mechanism if the application or the network infrastructure cannot keep up with the packets coming from the device.,GevSCPDMin_Reg,GevSCPDMax_Reg,1,
GevSCPDirection,Integer,TransportLayerControl,GEV SCP Direction,Guru,RO,Transmit or Receive of the channel,,,,
GevSCPHostPort,Integer,TransportLayerControl,GEV SCP Host Port,Guru,RW,Host port of the channel,,,,
GevSCPInterfaceIndex,Integer,TransportLayerControl,GEV SCP Interface Index,Guru,RO,Index of network interface to use.,0,GevInterfaceIndexMax_Int,,
GevSCPSBigEndian,Boolean,TransportLayerControl,GEV SCPS Big Endian,Guru,RO,Endianess of multi-byte pixel data for this stream.,,,,
GevSCPSDoNotFragment,Boolean,TransportLayerControl,GEV SCPS Do Not Fragment,Guru,RW,"The state of this feature is copied into the ""do not fragment"" bit of the IP header of each stream packet.",,,,
GevSCPSFireTestPacket,Boolean,TransportLayerControl,GEV SCPS Fire Test Packet,Guru,RW,Sends a test packet.,,,,
GevSCPSPacketSize,Integer,TransportLayerControl,GEV SCPS Packet Size(B),Expert,RW,Specifies the stream packet size (in bytes) to send on this channel.,GevSCPSMin_Reg,GevSCPSMax_Reg,GevSCPSInc_Reg,
GevSCSP,Integer,TransportLayerControl,GEV SCSP,Guru,RO,Indicates the source UDP port address for this stream channel.,,,,
GevSecondURL,StringReg,TransportLayerControl,GEV Second URL,Guru,RO,The second choice of URL to the XML device description file.,,,,
GevStreamChannelCount,Integer,TransportLayerControl,GEV Stream Channel Count,Expert,RO,Indicates the number of stream channels supported by this device.,,,,
GevStreamChannelSelector,Integer,TransportLayerControl,GEV Stream Channel Selector,Expert,RW,Selects the stream channel to control.,0,GevStreamChanIndexMax_Int,,
GevSupportedOption,Boolean,TransportLayerControl,GEV Supported Option,Expert,RO,Indicates whether or not the selected GEV option is supported.,,,,
GevSupportedOptionSelector,Enumeration,TransportLayerControl,GEV Supported Option Selector,Expert,RW,Selects the GEV option to interrogate for existing support.,,,,
GevTimestampControlLatch,Command,TransportLayerControl,Timestamp Control Latch,Guru,,This command latches the current timestamp value of the device.,,,,
GevTimestampControlLatchReset,Command,TransportLayerControl,Timestamp Control Latch Reset,Guru,,This command resets the timestamp control latch.,,,,
GevTimestampControlReset,Command,TransportLayerControl,Timestamp Control Reset,Guru,,This command resets the timestamp value for the device,,,,
GevTimestampTickFrequency,Integer,TransportLayerControl,GEV Timestamp Tick Frequency(Hz),Expert,RO,Indicates the number of timestamp ticks in 1 second (frequency in Hz).,,,,
GevTimestampValue,Integer,TransportLayerControl,Timestamp Value,Guru,,This is a read only element. It indicates the latched value of the timestamp.  (The timestamp must first be latched using the Timestamp Control Latch command.),,,,
GevVersionMajor,Integer,TransportLayerControl,GEV Version Major,Expert,RO,Major version of the specification.,,,,
GevVersionMinor,Integer,TransportLayerControl,GEV Version Minor,Expert,RO,Minor version of the specification.,,,,
PacketUnorderSupport,Boolean,TransportLayerControl,Packet Unorder Support,Expert,RW,Is Support Packet out of order.,,,,
PayloadSize,Integer,TransportLayerControl,Payload Size(B),Expert,RO,Number of bytes transferred for each image or chunk on the stream channel.,,,,
TLParamsLocked,Integer,TransportLayerControl,TLParamsLocked,Invisible,,,0,1,,
UserSetCurrent,Integer,UserSetControl,User Set Current,Beginner,RO,"Indicates the user set that is currently in use.  At initialization time, the camera loads the most recently saved user set.",,,,
UserSetDefault,Enumeration,UserSetControl,User Set Default,,,This enumeration sets the configuration set to be used as the default startup set. The configuration set that has been selected as the default startup set will be loaded as the active set whenever the camera is powered on or reset.,,,,
UserSetLoad,Command,UserSetControl,User Set Load,,WO,"This command loads the selected configuration set from the non-volatile memory in the camera to the volatile memory and makes the selected set the active configuration set. Once the selected set is loaded, the parameters in the selected set will control the camera.",,,,
UserSetSave,Command,UserSetControl,User Set Save,,WO,This command copies the parameters in the current active configuration set into the selected user set in the camera's non-volatile memory.,,,,
UserSetSelector,Enumeration,UserSetControl,User Set Selector,,,"This enumeration selects the configuration set to load, save or configure. Possible values for the User Set Selector are: Default: Selects a configuration set that contains factory settings. User Set 1: Selects the first user set. When the Default configuration set is selected and loaded using User Set Load, the device must be in default factory settings state and must make sure the mandatory continuous acquisition use case works directly. Default User Set is read-only and cannot be modified.",,,,
